"id","scenario","option","y","canon","sony","nikon","panasonic","pixels","zoom","video","swivel","wifi","price"
158,9,1,3,0,0,0,1,1,1,0,1,1,2.29
158,9,2,3,1,0,0,0,1,1,1,0,0,2.79
158,9,3,1,0,0,1,0,0,1,1,0,1,1.29
158,9,4,2,0,1,0,0,1,1,0,1,1,1.79
158,9,5,4,0,0,0,0,0,0,0,0,0,0
158,10,1,3,0,0,1,0,0,0,0,1,1,1.29
158,10,2,4,1,0,0,0,0,0,1,0,0,2.79
158,10,3,1,0,1,0,0,0,0,1,1,1,0.79
158,10,4,3,0,0,1,0,0,1,1,0,1,1.79
158,10,5,1,0,0,0,0,0,0,0,0,0,0
158,11,1,1,0,0,0,1,1,0,0,0,0,1.29
158,11,2,3,0,0,0,1,0,1,0,0,1,2.29
158,11,3,1,0,0,1,0,1,0,0,0,1,1.79
158,11,4,4,1,0,0,0,0,1,0,1,0,2.79
158,11,5,3,0,0,0,0,0,0,0,0,0,0
158,12,1,4,0,0,0,1,1,0,0,0,0,1.79
158,12,2,3,0,1,0,0,1,0,0,0,1,0.79
158,12,3,3,1,0,0,0,1,1,0,1,1,1.29
158,12,4,1,0,0,1,0,1,0,0,1,1,2.29
158,12,5,2,0,0,0,0,0,0,0,0,0,0
158,13,1,4,0,1,0,0,1,0,1,0,1,1.79
158,13,2,3,0,0,0,1,0,0,0,0,1,1.29
158,13,3,4,1,0,0,0,1,0,1,0,1,2.79
158,13,4,1,0,0,1,0,0,0,0,1,0,0.79
158,13,5,3,0,0,0,0,0,0,0,0,0,0
158,14,1,1,0,0,1,0,1,1,0,1,0,2.29
158,14,2,1,0,1,0,0,1,0,1,0,1,1.29
158,14,3,3,0,0,0,1,1,0,0,1,0,0.79
158,14,4,1,0,0,1,0,1,0,1,0,1,1.79
158,14,5,4,0,0,0,0,0,0,0,0,0,0
158,15,1,3,0,0,0,1,1,1,1,1,1,2.79
158,15,2,4,0,0,1,0,1,1,1,0,1,2.29
158,15,3,3,0,1,0,0,1,1,1,1,1,1.29
158,15,4,3,0,0,0,1,0,0,1,1,0,0.79
158,15,5,1,0,0,0,0,0,0,0,0,0,0
158,16,1,2,0,0,1,0,0,1,1,0,0,0.79
158,16,2,4,0,1,0,0,0,0,1,1,1,2.29
158,16,3,3,1,0,0,0,0,1,1,0,1,1.29
158,16,4,4,0,0,0,1,1,0,0,0,1,2.79
158,16,5,1,0,0,0,0,0,0,0,0,0,0
159,1,1,4,1,0,0,0,1,0,1,1,0,2.79
159,1,2,3,0,0,0,1,1,1,0,1,1,1.29
159,1,3,4,0,1,0,0,0,0,0,1,0,1.79
159,1,4,2,0,1,0,0,1,1,1,1,1,0.79
159,1,5,1,0,0,0,0,0,0,0,0,0,0
159,2,1,3,1,0,0,0,0,1,0,1,0,2.79
159,2,2,4,1,0,0,0,1,1,0,0,0,1.79
159,2,3,3,0,0,0,1,1,1,0,1,0,0.79
159,2,4,5,0,0,1,0,1,1,0,1,0,2.29
159,2,5,2,0,0,0,0,0,0,0,0,0,0
159,3,1,5,0,0,0,1,0,1,0,0,0,2.79
159,3,2,1,1,0,0,0,0,0,0,0,1,1.79
159,3,3,5,0,1,0,0,0,1,1,1,1,2.29
159,3,4,3,0,0,1,0,0,1,1,1,1,0.79
159,3,5,1,0,0,0,0,0,0,0,0,0,0
159,4,1,5,0,0,0,1,0,1,1,1,0,2.79
159,4,2,4,1,0,0,0,0,1,1,0,0,1.29
159,4,3,3,0,0,1,0,0,0,0,1,1,1.79
159,4,4,4,0,1,0,0,0,0,0,1,1,0.79
159,4,5,2,0,0,0,0,0,0,0,0,0,0
159,5,1,1,0,0,0,1,1,1,0,1,1,1.29
159,5,2,3,0,0,1,0,1,1,0,1,1,2.79
159,5,3,4,0,1,0,0,1,0,1,0,1,0.79
159,5,4,3,0,0,1,0,1,0,1,0,1,2.29
159,5,5,5,0,0,0,0,0,0,0,0,0,0
159,6,1,2,0,1,0,0,1,0,0,0,0,1.29
159,6,2,5,1,0,0,0,1,0,0,0,1,1.79
159,6,3,1,0,0,1,0,1,1,1,0,1,2.29
159,6,4,5,0,0,0,1,0,1,0,1,1,2.79
159,6,5,3,0,0,0,0,0,0,0,0,0,0
159,7,1,1,0,1,0,0,1,0,1,1,0,1.29
159,7,2,5,0,1,0,0,0,0,1,0,0,1.79
159,7,3,4,0,0,1,0,1,0,0,1,1,2.29
159,7,4,3,0,0,0,1,1,1,0,0,1,2.79
159,7,5,4,0,0,0,0,0,0,0,0,0,0
159,8,1,2,0,0,1,0,0,1,1,1,1,2.79
159,8,2,1,0,1,0,0,0,1,1,1,1,2.29
159,8,3,3,1,0,0,0,1,0,0,0,0,1.79
159,8,4,4,0,0,1,0,1,0,0,0,1,1.29
159,8,5,3,0,0,0,0,0,0,0,0,0,0
159,9,1,5,0,0,0,1,0,1,1,1,0,2.29
159,9,2,2,0,1,0,0,0,0,1,0,1,2.79
159,9,3,5,0,0,1,0,1,0,0,0,0,0.79
159,9,4,1,1,0,0,0,1,0,1,1,0,1.29
159,9,5,5,0,0,0,0,0,0,0,0,0,0
159,10,1,3,0,1,0,0,1,0,1,0,1,1.79
159,10,2,1,0,0,1,0,1,1,0,0,0,1.29
159,10,3,5,0,0,0,1,1,0,0,0,0,0.79
159,10,4,4,1,0,0,0,0,1,1,0,1,2.29
159,10,5,3,0,0,0,0,0,0,0,0,0,0
159,11,1,4,0,1,0,0,0,0,1,1,1,2.79
159,11,2,2,0,0,0,1,0,0,1,0,0,2.29
159,11,3,1,0,0,1,0,1,0,0,0,1,0.79
159,11,4,3,1,0,0,0,0,0,0,0,0,1.29
159,11,5,4,0,0,0,0,0,0,0,0,0,0
159,12,1,3,1,0,0,0,1,1,1,0,0,1.79
159,12,2,5,0,0,0,1,0,1,1,1,0,0.79
159,12,3,2,0,1,0,0,1,0,1,0,1,1.29
159,12,4,5,0,0,1,0,0,1,1,0,1,2.29
159,12,5,1,0,0,0,0,0,0,0,0,0,0
159,13,1,5,1,0,0,0,0,1,1,0,0,0.79
159,13,2,3,0,0,0,1,1,0,0,0,0,2.29
159,13,3,1,0,0,1,0,0,1,0,0,1,2.79
159,13,4,5,0,1,0,0,0,0,0,1,0,1.79
159,13,5,4,0,0,0,0,0,0,0,0,0,0
159,14,1,3,0,1,0,0,0,1,0,1,1,0.79
159,14,2,4,0,0,0,1,0,1,0,0,0,1.79
159,14,3,2,1,0,0,0,1,1,1,1,1,2.29
159,14,4,1,0,0,1,0,1,1,1,0,1,1.29
159,14,5,3,0,0,0,0,0,0,0,0,0,0
159,15,1,4,0,0,0,1,1,1,1,1,0,1.79
159,15,2,3,0,0,0,1,0,0,0,0,1,2.79
159,15,3,5,0,0,1,0,0,0,1,1,0,0.79
159,15,4,2,1,0,0,0,1,0,0,0,1,2.29
159,15,5,5,0,0,0,0,0,0,0,0,0,0
159,16,1,1,0,1,0,0,0,0,0,0,0,2.79
159,16,2,5,0,0,0,1,0,1,1,1,0,0.79
159,16,3,3,0,0,1,0,0,1,1,1,0,1.79
159,16,4,1,1,0,0,0,1,0,0,1,0,1.29
159,16,5,5,0,0,0,0,0,0,0,0,0,0
160,1,1,2,0,0,0,1,0,1,1,1,1,0.79
160,1,2,2,0,0,1,0,1,1,1,1,1,2.79
160,1,3,2,1,0,0,0,0,1,1,0,0,1.29
160,1,4,1,0,1,0,0,1,0,1,0,0,1.79
160,1,5,3,0,0,0,0,0,0,0,0,0,0
160,2,1,2,0,0,0,1,0,1,0,1,0,1.29
160,2,2,4,0,1,0,0,1,0,0,1,1,2.29
160,2,3,3,0,0,1,0,1,1,0,0,0,2.79
160,2,4,2,1,0,0,0,1,0,1,1,1,1.79
160,2,5,1,0,0,0,0,0,0,0,0,0,0
160,3,1,4,0,1,0,0,0,1,1,1,1,0.79
160,3,2,3,0,0,1,0,0,0,0,1,1,2.79
160,3,3,2,0,0,0,1,1,0,1,0,0,2.29
160,3,4,3,1,0,0,0,0,0,1,0,0,1.79
160,3,5,4,0,0,0,0,0,0,0,0,0,0
160,4,1,2,0,1,0,0,1,1,0,0,1,2.79
160,4,2,2,0,0,1,0,0,1,0,1,0,1.29
160,4,3,2,0,0,0,1,0,1,0,1,0,1.79
160,4,4,2,1,0,0,0,0,0,0,0,1,2.29
160,4,5,1,0,0,0,0,0,0,0,0,0,0
160,5,1,3,0,0,1,0,0,1,0,0,0,2.29
160,5,2,2,0,0,0,1,0,0,1,1,0,1.29
160,5,3,4,0,1,0,0,1,0,1,1,0,0.79
160,5,4,3,0,1,0,0,0,1,1,0,0,1.79
160,5,5,2,0,0,0,0,0,0,0,0,0,0
160,6,1,1,0,0,0,1,0,0,1,1,1,2.29
160,6,2,4,0,1,0,0,0,0,1,0,1,1.29
160,6,3,3,0,0,1,0,1,1,0,0,1,2.79
160,6,4,2,0,0,1,0,1,1,0,0,0,1.79
160,6,5,3,0,0,0,0,0,0,0,0,0,0
160,7,1,4,0,0,1,0,1,0,1,1,0,0.79
160,7,2,2,0,1,0,0,1,0,1,1,0,2.79
160,7,3,2,1,0,0,0,0,0,0,0,1,2.29
160,7,4,2,0,0,0,1,0,0,0,1,1,1.79
160,7,5,2,0,0,0,0,0,0,0,0,0,0
160,8,1,1,0,1,0,0,0,0,0,0,0,2.79
160,8,2,3,0,1,0,0,1,0,0,0,1,1.29
160,8,3,2,0,0,0,1,1,0,0,0,1,0.79
160,8,4,4,0,0,1,0,0,1,1,1,0,1.79
160,8,5,3,0,0,0,0,0,0,0,0,0,0
160,9,1,2,0,0,1,0,0,0,1,1,0,1.29
160,9,2,1,1,0,0,0,0,0,0,1,1,0.79
160,9,3,4,0,0,0,1,0,0,0,0,1,2.79
160,9,4,3,0,0,0,1,1,1,1,0,0,2.29
160,9,5,2,0,0,0,0,0,0,0,0,0,0
160,10,1,3,0,0,1,0,1,1,1,1,1,1.29
160,10,2,4,1,0,0,0,1,0,0,1,0,2.29
160,10,3,2,0,0,0,1,1,1,0,0,0,2.79
160,10,4,2,0,1,0,0,1,0,1,0,0,0.79
160,10,5,2,0,0,0,0,0,0,0,0,0,0
160,11,1,2,0,0,0,1,1,1,1,1,0,1.79
160,11,2,1,1,0,0,0,1,1,0,0,1,2.29
160,11,3,3,0,1,0,0,0,1,0,0,1,2.79
160,11,4,2,0,0,1,0,1,1,1,0,1,0.79
160,11,5,4,0,0,0,0,0,0,0,0,0,0
160,12,1,3,1,0,0,0,1,1,1,0,1,2.29
160,12,2,2,0,1,0,0,1,1,0,0,1,0.79
160,12,3,1,0,0,1,0,1,0,1,1,1,1.29
160,12,4,4,0,0,0,1,0,1,1,1,1,1.79
160,12,5,3,0,0,0,0,0,0,0,0,0,0
160,13,1,2,0,0,1,0,1,1,0,1,0,2.79
160,13,2,3,0,1,0,0,1,1,0,1,1,1.79
160,13,3,4,1,0,0,0,1,1,1,0,1,1.29
160,13,4,2,0,0,0,1,0,0,1,0,0,2.29
160,13,5,2,0,0,0,0,0,0,0,0,0,0
160,14,1,2,0,0,1,0,0,1,0,0,0,0.79
160,14,2,2,0,0,0,1,0,0,0,1,0,2.79
160,14,3,1,1,0,0,0,1,0,0,1,1,1.29
160,14,4,3,0,1,0,0,0,1,1,0,0,2.29
160,14,5,2,0,0,0,0,0,0,0,0,0,0
160,15,1,4,1,0,0,0,0,1,0,1,0,0.79
160,15,2,3,0,0,1,0,1,0,0,0,0,1.29
160,15,3,2,0,0,0,1,0,1,0,1,1,2.29
160,15,4,1,1,0,0,0,0,1,1,1,1,1.79
160,15,5,4,0,0,0,0,0,0,0,0,0,0
160,16,1,3,0,0,1,0,0,0,0,0,1,1.79
160,16,2,2,0,0,0,1,1,0,1,1,1,0.79
160,16,3,3,1,0,0,0,1,0,1,0,0,2.79
160,16,4,4,0,1,0,0,0,1,1,1,0,1.29
160,16,5,2,0,0,0,0,0,0,0,0,0,0
161,1,1,2,1,0,0,0,1,0,1,1,0,2.79
161,1,2,3,0,0,0,1,1,1,0,1,1,1.29
161,1,3,4,0,1,0,0,0,0,0,1,0,1.79
161,1,4,2,0,1,0,0,1,1,1,1,1,0.79
161,1,5,3,0,0,0,0,0,0,0,0,0,0
161,2,1,5,1,0,0,0,0,1,0,1,0,2.79
161,2,2,1,1,0,0,0,1,1,0,0,0,1.79
161,2,3,5,0,0,0,1,1,1,0,1,0,0.79
161,2,4,5,0,0,1,0,1,1,0,1,0,2.29
161,2,5,5,0,0,0,0,0,0,0,0,0,0
161,3,1,5,0,0,0,1,0,1,0,0,0,2.79
161,3,2,1,1,0,0,0,0,0,0,0,1,1.79
161,3,3,1,0,1,0,0,0,1,1,1,1,2.29
161,3,4,4,0,0,1,0,0,1,1,1,1,0.79
161,3,5,5,0,0,0,0,0,0,0,0,0,0
161,4,1,2,0,0,0,1,0,1,1,1,0,2.79
161,4,2,2,1,0,0,0,0,1,1,0,0,1.29
161,4,3,3,0,0,1,0,0,0,0,1,1,1.79
161,4,4,4,0,1,0,0,0,0,0,1,1,0.79
161,4,5,2,0,0,0,0,0,0,0,0,0,0
161,5,1,3,0,0,0,1,1,1,0,1,1,1.29
161,5,2,5,0,0,1,0,1,1,0,1,1,2.79
161,5,3,1,0,1,0,0,1,0,1,0,1,0.79
161,5,4,5,0,0,1,0,1,0,1,0,1,2.29
161,5,5,5,0,0,0,0,0,0,0,0,0,0
161,6,1,5,0,1,0,0,1,0,0,0,0,1.29
161,6,2,5,1,0,0,0,1,0,0,0,1,1.79
161,6,3,1,0,0,1,0,1,1,1,0,1,2.29
161,6,4,1,0,0,0,1,0,1,0,1,1,2.79
161,6,5,4,0,0,0,0,0,0,0,0,0,0
161,7,1,5,0,1,0,0,1,0,1,1,0,1.29
161,7,2,2,0,1,0,0,0,0,1,0,0,1.79
161,7,3,2,0,0,1,0,1,0,0,1,1,2.29
161,7,4,3,0,0,0,1,1,1,0,0,1,2.79
161,7,5,4,0,0,0,0,0,0,0,0,0,0
161,8,1,2,0,0,1,0,0,1,1,1,1,2.79
161,8,2,3,0,1,0,0,0,1,1,1,1,2.29
161,8,3,5,1,0,0,0,1,0,0,0,0,1.79
161,8,4,1,0,0,1,0,1,0,0,0,1,1.29
161,8,5,5,0,0,0,0,0,0,0,0,0,0
161,9,1,5,0,0,0,1,0,1,1,1,0,2.29
161,9,2,5,0,1,0,0,0,0,1,0,1,2.79
161,9,3,5,0,0,1,0,1,0,0,0,0,0.79
161,9,4,1,1,0,0,0,1,0,1,1,0,1.29
161,9,5,1,0,0,0,0,0,0,0,0,0,0
161,10,1,4,0,1,0,0,1,0,1,0,1,1.79
161,10,2,5,0,0,1,0,1,1,0,0,0,1.29
161,10,3,2,0,0,0,1,1,0,0,0,0,0.79
161,10,4,2,1,0,0,0,0,1,1,0,1,2.29
161,10,5,3,0,0,0,0,0,0,0,0,0,0
161,11,1,4,0,1,0,0,0,0,1,1,1,2.79
161,11,2,2,0,0,0,1,0,0,1,0,0,2.29
161,11,3,3,0,0,1,0,1,0,0,0,1,0.79
161,11,4,5,1,0,0,0,0,0,0,0,0,1.29
161,11,5,1,0,0,0,0,0,0,0,0,0,0
161,12,1,5,1,0,0,0,1,1,1,0,0,1.79
161,12,2,5,0,0,0,1,0,1,1,1,0,0.79
161,12,3,5,0,1,0,0,1,0,1,0,1,1.29
161,12,4,5,0,0,1,0,0,1,1,0,1,2.29
161,12,5,1,0,0,0,0,0,0,0,0,0,0
161,13,1,1,1,0,0,0,0,1,1,0,0,0.79
161,13,2,4,0,0,0,1,1,0,0,0,0,2.29
161,13,3,5,0,0,1,0,0,1,0,0,1,2.79
161,13,4,2,0,1,0,0,0,0,0,1,0,1.79
161,13,5,2,0,0,0,0,0,0,0,0,0,0
161,14,1,3,0,1,0,0,0,1,0,1,1,0.79
161,14,2,4,0,0,0,1,0,1,0,0,0,1.79
161,14,3,2,1,0,0,0,1,1,1,1,1,2.29
161,14,4,3,0,0,1,0,1,1,1,0,1,1.29
161,14,5,5,0,0,0,0,0,0,0,0,0,0
161,15,1,1,0,0,0,1,1,1,1,1,0,1.79
161,15,2,5,0,0,0,1,0,0,0,0,1,2.79
161,15,3,5,0,0,1,0,0,0,1,1,0,0.79
161,15,4,5,1,0,0,0,1,0,0,0,1,2.29
161,15,5,5,0,0,0,0,0,0,0,0,0,0
161,16,1,1,0,1,0,0,0,0,0,0,0,2.79
161,16,2,1,0,0,0,1,0,1,1,1,0,0.79
161,16,3,4,0,0,1,0,0,1,1,1,0,1.79
161,16,4,5,1,0,0,0,1,0,0,1,0,1.29
161,16,5,2,0,0,0,0,0,0,0,0,0,0
162,1,1,1,1,0,0,0,1,1,1,0,1,0.79
162,1,2,5,0,0,0,1,1,0,0,1,1,1.79
162,1,3,5,0,1,0,0,1,1,0,0,0,2.29
162,1,4,3,0,0,1,0,1,0,1,1,1,1.29
162,1,5,1,0,0,0,0,0,0,0,0,0,0
162,2,1,2,0,0,1,0,0,1,0,1,1,2.79
162,2,2,5,0,0,1,0,1,0,1,0,0,2.29
162,2,3,5,0,1,0,0,0,1,0,1,0,1.79
162,2,4,5,0,0,0,1,0,1,1,0,0,1.29
162,2,5,1,0,0,0,0,0,0,0,0,0,0
162,3,1,1,0,0,1,0,1,0,1,0,1,1.79
162,3,2,5,0,0,1,0,0,1,0,1,0,2.29
162,3,3,3,0,0,0,1,0,0,1,1,0,2.79
162,3,4,1,1,0,0,0,1,0,0,0,0,1.29
162,3,5,5,0,0,0,0,0,0,0,0,0,0
162,4,1,1,0,0,1,0,0,0,0,0,1,0.79
162,4,2,1,1,0,0,0,0,0,1,1,1,2.29
162,4,3,5,0,1,0,0,1,1,1,0,1,1.29
162,4,4,5,0,1,0,0,1,0,1,0,1,2.79
162,4,5,3,0,0,0,0,0,0,0,0,0,0
162,5,1,1,0,0,1,0,1,1,1,1,1,0.79
162,5,2,2,1,0,0,0,0,0,0,1,0,1.79
162,5,3,5,0,0,0,1,0,1,0,1,0,1.29
162,5,4,5,0,1,0,0,0,1,0,1,1,2.29
162,5,5,5,0,0,0,0,0,0,0,0,0,0
162,6,1,1,0,1,0,0,1,1,0,1,0,2.79
162,6,2,1,0,0,0,1,1,1,1,1,1,0.79
162,6,3,5,0,0,0,1,1,0,0,0,1,1.79
162,6,4,3,1,0,0,0,0,1,0,0,0,1.79
162,6,5,1,0,0,0,0,0,0,0,0,0,0
162,7,1,5,0,0,1,0,1,0,0,0,0,0.79
162,7,2,1,1,0,0,0,0,1,1,1,0,1.79
162,7,3,1,0,0,0,1,1,0,0,0,0,2.29
162,7,4,5,0,1,0,0,0,0,1,1,0,2.79
162,7,5,5,0,0,0,0,0,0,0,0,0,0
162,8,1,3,0,0,0,1,0,1,0,1,0,2.79
162,8,2,1,0,0,1,0,1,0,1,0,1,0.79
162,8,3,2,1,0,0,0,1,0,0,0,1,1.79
162,8,4,5,0,1,0,0,1,0,1,1,1,1.29
162,8,5,5,0,0,0,0,0,0,0,0,0,0
162,9,1,5,0,0,1,0,0,0,1,0,0,1.29
162,9,2,1,0,0,0,1,0,0,1,1,0,2.79
162,9,3,1,0,0,0,1,1,1,0,0,0,1.79
162,9,4,5,0,1,0,0,0,0,0,0,0,2.29
162,9,5,3,0,0,0,0,0,0,0,0,0,0
162,10,1,1,1,0,0,0,1,1,1,1,1,1.29
162,10,2,5,0,0,0,1,1,0,1,1,1,0.79
162,10,3,1,0,0,0,1,0,1,1,0,0,2.79
162,10,4,1,0,1,0,0,1,1,1,0,0,1.79
162,10,5,5,0,0,0,0,0,0,0,0,0,0
162,11,1,5,0,0,0,1,1,1,1,0,0,0.79
162,11,2,3,1,0,0,0,1,1,0,0,1,2.79
162,11,3,1,0,1,0,0,0,1,0,0,1,1.29
162,11,4,2,0,0,1,0,1,0,1,0,1,2.29
162,11,5,5,0,0,0,0,0,0,0,0,0,0
162,12,1,5,0,0,1,0,0,1,1,0,1,2.79
162,12,2,5,1,0,0,0,1,0,0,1,0,1.29
162,12,3,1,0,1,0,0,0,0,1,0,0,0.79
162,12,4,1,0,0,0,1,0,1,0,0,1,2.29
162,12,5,5,0,0,0,0,0,0,0,0,0,0
162,13,1,3,0,0,1,0,0,0,0,1,1,2.79
162,13,2,1,0,0,1,0,0,1,1,1,0,1.29
162,13,3,5,1,0,0,0,1,1,0,1,0,0.79
162,13,4,1,0,1,0,0,0,0,0,1,1,2.29
162,13,5,1,0,0,0,0,0,0,0,0,0,0
162,14,1,5,1,0,0,0,1,1,1,0,1,1.79
162,14,2,5,0,0,0,1,0,0,1,0,0,2.79
162,14,3,3,0,0,1,0,1,0,0,1,0,1.29
162,14,4,1,1,0,0,0,0,0,0,1,0,2.29
162,14,5,2,0,0,0,0,0,0,0,0,0,0
162,15,1,5,0,1,0,0,1,1,0,1,1,2.29
162,15,2,5,0,1,0,0,0,0,0,0,0,1.29
162,15,3,5,0,0,1,0,0,1,1,1,1,0.79
162,15,4,1,1,0,0,0,0,1,0,1,1,2.79
162,15,5,1,0,0,0,0,0,0,0,0,0,0
162,16,1,5,1,0,0,0,1,1,0,1,1,0.79
162,16,2,3,0,1,0,0,1,1,1,0,0,2.29
162,16,3,1,0,0,1,0,0,1,1,1,1,1.79
162,16,4,5,0,0,0,1,0,0,1,1,1,2.79
162,16,5,1,0,0,0,0,0,0,0,0,0,0
163,1,1,3,1,0,0,0,1,1,1,1,1,2.79
163,1,2,1,0,1,0,0,1,1,0,1,0,1.79
163,1,3,4,1,0,0,0,0,0,1,0,0,0.79
163,1,4,1,0,0,0,1,0,0,1,0,0,2.29
163,1,5,4,0,0,0,0,0,0,0,0,0,0
163,2,1,2,0,1,0,0,1,0,0,0,0,0.79
163,2,2,3,0,0,0,1,1,0,1,0,1,1.79
163,2,3,2,0,0,1,0,0,0,1,1,1,1.29
163,2,4,5,1,0,0,0,0,1,1,0,0,2.29
163,2,5,5,0,0,0,0,0,0,0,0,0,0
163,3,1,2,0,0,0,1,0,1,0,0,1,2.79
163,3,2,5,1,0,0,0,1,1,1,1,0,1.79
163,3,3,2,0,0,1,0,1,1,0,1,1,1.29
163,3,4,2,0,0,0,1,1,0,1,1,0,0.79
163,3,5,2,0,0,0,0,0,0,0,0,0,0
163,4,1,2,0,1,0,0,1,0,1,0,1,0.79
163,4,2,3,0,1,0,0,0,1,0,0,0,1.29
163,4,3,1,0,0,1,0,1,0,0,0,0,1.79
163,4,4,4,1,0,0,0,0,1,0,0,1,2.29
163,4,5,1,0,0,0,0,0,0,0,0,0,0
163,5,1,4,1,0,0,0,0,0,1,1,1,2.79
163,5,2,2,0,1,0,0,1,0,1,1,1,1.79
163,5,3,3,0,0,0,1,0,0,0,0,0,1.29
163,5,4,2,1,0,0,0,0,0,1,1,0,0.79
163,5,5,5,0,0,0,0,0,0,0,0,0,0
163,6,1,5,1,0,0,0,1,0,1,0,0,1.29
163,6,2,2,0,0,0,1,0,1,1,0,1,0.79
163,6,3,5,0,1,0,0,1,1,0,1,1,2.29
163,6,4,2,0,1,0,0,0,0,0,0,0,2.79
163,6,5,2,0,0,0,0,0,0,0,0,0,0
163,7,1,2,0,1,0,0,0,1,1,0,0,2.79
163,7,2,2,0,0,0,1,1,0,0,1,1,2.29
163,7,3,3,0,0,1,0,0,1,0,1,1,0.79
163,7,4,1,0,0,0,1,0,1,1,0,1,1.79
163,7,5,4,0,0,0,0,0,0,0,0,0,0
163,8,1,1,0,0,0,1,0,1,0,0,0,2.29
163,8,2,4,0,1,0,0,1,0,0,0,0,0.79
163,8,3,2,1,0,0,0,0,1,1,1,1,1.29
163,8,4,3,0,0,1,0,0,1,0,1,0,2.79
163,8,5,2,0,0,0,0,0,0,0,0,0,0
163,9,1,5,0,0,0,1,0,0,0,0,1,1.29
163,9,2,5,1,0,0,0,1,0,0,1,0,1.79
163,9,3,2,0,0,1,0,0,0,0,0,0,2.79
163,9,4,5,0,0,1,0,1,1,0,1,1,2.29
163,9,5,2,0,0,0,0,0,0,0,0,0,0
163,10,1,2,0,1,0,0,0,1,1,1,1,2.79
163,10,2,2,0,0,0,1,0,0,0,1,0,2.29
163,10,3,2,0,0,1,0,1,0,1,1,1,1.29
163,10,4,3,1,0,0,0,0,1,1,1,1,1.79
163,10,5,1,0,0,0,0,0,0,0,0,0,0
163,11,1,4,0,0,0,1,0,1,0,1,1,1.29
163,11,2,1,0,1,0,0,0,1,1,0,0,0.79
163,11,3,4,0,0,1,0,1,0,1,0,1,2.79
163,11,4,2,0,0,1,0,1,1,0,1,0,2.29
163,11,5,3,0,0,0,0,0,0,0,0,0,0
163,12,1,2,1,0,0,0,1,0,1,1,1,2.79
163,12,2,5,0,1,0,0,1,1,0,0,1,2.79
163,12,3,5,0,0,0,1,1,0,0,0,0,2.29
163,12,4,2,0,0,1,0,0,1,1,0,1,1.79
163,12,5,5,0,0,0,0,0,0,0,0,0,0
163,13,1,2,1,0,0,0,1,0,0,1,0,1.29
163,13,2,2,0,0,0,1,1,1,0,1,0,0.79
163,13,3,2,0,0,1,0,1,0,0,1,0,1.79
163,13,4,2,0,1,0,0,1,1,0,0,0,2.79
163,13,5,3,0,0,0,0,0,0,0,0,0,0
163,14,1,1,0,1,0,0,0,0,1,1,1,1.79
163,14,2,4,0,0,0,1,1,1,0,0,0,0.79
163,14,3,1,0,0,1,0,1,0,0,1,0,2.29
163,14,4,4,1,0,0,0,0,1,1,1,1,1.29
163,14,5,2,0,0,0,0,0,0,0,0,0,0
163,15,1,3,0,0,0,1,0,1,1,0,1,2.29
163,15,2,2,0,0,1,0,1,1,1,0,0,0.79
163,15,3,5,0,1,0,0,1,1,1,1,1,1.29
163,15,4,5,1,0,0,0,0,0,1,0,1,2.79
163,15,5,2,0,0,0,0,0,0,0,0,0,0
163,16,1,5,0,0,1,0,1,1,1,0,1,2.29
163,16,2,2,0,1,0,0,0,1,0,1,0,0.79
163,16,3,2,0,0,0,1,0,0,1,1,0,1.79
163,16,4,2,0,0,1,0,1,0,0,1,0,1.29
163,16,5,2,0,0,0,0,0,0,0,0,0,0
164,1,1,3,0,0,1,0,0,1,0,0,1,2.79
164,1,2,5,0,1,0,0,1,1,1,1,0,1.79
164,1,3,5,1,0,0,0,0,1,1,0,1,0.79
164,1,4,3,0,0,0,1,0,1,0,1,0,2.29
164,1,5,5,0,0,0,0,0,0,0,0,0,0
164,2,1,5,1,0,0,0,0,0,1,1,1,1.29
164,2,2,3,0,0,1,0,1,1,1,1,0,2.79
164,2,3,4,0,0,0,1,1,0,0,1,0,1.79
164,2,4,5,0,1,0,0,1,1,0,0,0,2.29
164,2,5,3,0,0,0,0,0,0,0,0,0,0
164,3,1,5,0,0,0,1,0,1,0,0,1,0.79
164,3,2,2,1,0,0,0,1,1,0,0,0,2.79
164,3,3,4,0,1,0,0,1,1,1,1,0,1.29
164,3,4,3,0,0,1,0,1,1,1,1,1,1.79
164,3,5,5,0,0,0,0,0,0,0,0,0,0
164,4,1,1,0,0,1,0,0,0,0,0,0,2.79
164,4,2,3,0,1,0,0,0,0,0,0,0,2.29
164,4,3,5,1,0,0,0,0,0,0,1,0,0.79
164,4,4,5,0,0,0,1,0,1,0,0,0,1.79
164,4,5,3,0,0,0,0,0,0,0,0,0,0
164,5,1,5,1,0,0,0,0,0,1,0,0,0.79
164,5,2,5,0,0,0,1,1,0,0,1,0,1.29
164,5,3,3,0,1,0,0,0,1,1,0,1,2.29
164,5,4,4,0,0,1,0,1,1,1,1,0,1.79
164,5,5,5,0,0,0,0,0,0,0,0,0,0
164,6,1,3,0,1,0,0,0,1,0,0,0,1.79
164,6,2,5,0,1,0,0,0,0,1,1,0,2.29
164,6,3,2,1,0,0,0,0,0,0,1,0,2.79
164,6,4,4,0,0,0,1,1,1,1,0,0,1.29
164,6,5,3,0,0,0,0,0,0,0,0,0,0
164,7,1,5,0,1,0,0,0,1,1,1,1,2.79
